0 HG01811 0 HG00729 0.048325
0 HG01811 0 HG01806 0.0630998
0 HG01868 0 HG00428 0.045497
0 HG01868 0 HG00653 0.0474093
0 HG01868 0 HG01806 0.0457511
0 HG01870 0 HG01811 0.0469169
0 HG01985 0 HG01108 0.0481787
0 HG02006 0 HG00638 0.0465009
0 HG02006 0 HG01142 0.051253
0 HG02006 0 HG01444 0.0756982
0 HG02006 0 HG01494 0.0785045
0 HG02006 0 HG01551 0.0480755
0 HG02029 0 HG00593 0.0473456
0 HG02029 0 HG01806 0.0515569
0 HG02029 0 HG01811 0.0507822
0 HG02029 0 HG01868 0.0471791
0 HG02064 0 HG00533 0.0549403
0 HG02064 0 HG00560 0.0619899
0 HG02064 0 HG00614 0.05862
0 HG02064 0 HG00653 0.0442695
0 HG02064 0 HG01806 0.0506251
0 HG02064 0 HG01868 0.0443352
0 HG02064 0 HG01870 0.0697759
0 HG02070 0 HG00611 0.0565234
0 HG02070 0 HG01868 0.0672838
0 HG02076 0 HG01806 0.0450392
0 HG02076 0 HG01811 0.0481867
0 HG02076 0 HG02070 0.055996
0 HG02078 0 HG02029 0.0474733
0 HG02082 0 HG01811 0.0468291
0 HG02116 0 HG01806 0.0447684
0 HG02116 0 HG01811 0.0449913
0 HG02116 0 HG01868 0.0551362
0 HG02116 0 HG01870 0.0565306
0 HG02116 0 HG02029 0.0455089
0 HG02116 0 HG02064 0.0482009
0 HG02128 0 HG01806 0.0459459
0 HG02128 0 HG01811 0.0570698
0 HG02128 0 HG01868 0.0473934
0 HG02128 0 HG02076 0.0470136
0 HG02150 0 HG01923 0.0464081
0 HG02150 0 HG02089 0.0476694
0 HG02150 0 HG02147 0.046628
0 HG02367 0 HG01806 0.0460894
0 HG02373 0 HG01816 0.0569085
0 HG02379 0 HG00533 0.0526529
0 HG02379 0 HG01811 0.051113
0 HG02379 0 HG02076 0.0455948
0 HG02386 0 HG00533 0.0611634
0 HG02386 0 HG00653 0.0467151
0 HG02386 0 HG02070 0.0481204
0 HG02389 0 HG01870 0.0524395
0 HG02397 0 HG01868 0.0482132
0 HG02397 0 HG02379 0.0484098
0 HG02470 0 HG01885 0.0454905
0 HG02512 0 HG00560 0.0453096
0 HG02512 0 HG01811 0.047961
0 HG02512 0 HG01870 0.0462501
0 HG02512 0 HG02076 0.0469716
0 HG02554 0 HG01985 0.0450971
0 HG02649 0 HG02648 0.0519887
0 HG03097 0 HG03073 0.0577974
0 HG03760 0 HG02737 0.0502893
0 HG03800 0 HG03007 0.0449859
0 HG03800 0 HG03760 0.0451928
0 HG03803 0 HG03800 0.0473665
0 HG03808 0 HG03007 0.0495987
0 HG03808 0 HG03800 0.0468074
0 HG03870 0 HG03864 0.0442384
0 HG03890 0 HG03736 0.050628
0 HG03896 0 HG03692 0.0641652
0 HG03900 0 HG03684 0.0453398
0 HG03900 0 HG03788 0.0472009
0 HG03900 0 HG03884 0.0504119
0 HG03913 0 HG03808 0.0464789
0 HG03917 0 HG03900 0.0447137
0 HG03934 0 HG03604 0.0473763
0 HG03947 0 HG02685 0.0446854
0 HG03947 0 HG03684 0.0508378
0 HG03947 0 HG03760 0.0468031
0 HG03947 0 HG03864 0.0508893
0 HG03947 0 HG03900 0.0458586
0 HG03951 0 HG03890 0.0449051
0 HG03965 0 HG03926 0.0449616
0 HG03968 0 HG03007 0.0452033
0 HG03968 0 HG03684 0.0473636
0 HG03968 0 HG03864 0.0504424
0 HG03991 0 HG03787 0.0447922
0 HG03991 0 HG03800 0.0475912
0 HG04210 0 HG03913 0.0505355
0 HG04222 0 HG03965 0.0486456
0 HG04227 0 HG03965 0.0515568
0 HG04229 0 HG03616 0.0475127
0 HG04229 0 HG03760 0.0453035
0 HG04229 0 HG03787 0.0466284
0 HG04229 0 HG03808 0.0499103
0 HG04229 0 HG03991 0.0446502
0 NA06984 0 HG00362 0.0442902
0 NA11840 0 HG00122 0.0612874
0 NA11840 0 HG00176 0.0556145
0 NA11840 0 HG01771 0.0489181
0 NA11843 0 HG00118 0.0442808
0 NA11931 0 HG00118 0.0486643
0 NA11931 0 HG00131 0.0486622
0 NA12004 0 HG00362 0.04701
0 NA12004 0 HG01786 0.0561406
0 NA12144 0 HG00250 0.0449008
0 NA12156 0 HG00122 0.0455377
0 NA12156 0 HG00131 0.0553385
0 NA12156 0 HG00233 0.0464549
0 NA12156 0 HG00250 0.0565043
0 NA12156 0 HG01786 0.0451617
0 NA12776 0 HG00109 0.0514097
0 NA12776 0 HG00122 0.0503794
0 NA12776 0 HG00131 0.0578082
0 NA12776 0 HG00190 0.0514363
0 NA12776 0 HG00233 0.0513154
0 NA12776 0 HG00256 0.0459959
0 NA12776 0 HG00362 0.0478662
0 NA12776 0 HG01705 0.0528584
0 NA12776 0 HG01786 0.0494134
0 NA12776 0 NA11931 0.0530875
0 NA12776 0 NA12004 0.0454211
0 NA12776 0 NA12156 0.0480177
0 NA12830 0 HG00101 0.0501078
0 NA12830 0 HG00110 0.0479282
0 NA12830 0 HG00122 0.0478067
0 NA12830 0 HG00173 0.0462779
0 NA12830 0 HG00250 0.0527186
0 NA12830 0 NA07357 0.0450283
0 NA12830 0 NA11931 0.054055
0 NA12830 0 NA12760 0.0818916
0 NA12830 0 NA12776 0.0492162
0 NA12872 0 HG00122 0.0442512
0 NA12872 0 HG00233 0.0485021
0 NA12872 0 HG00234 0.0476234
0 NA12872 0 HG00250 0.0565772
0 NA12872 0 HG01610 0.0468558
0 NA12872 0 NA12830 0.0540038
0 NA12878 0 HG00233 0.053118
0 NA12878 0 HG01605 0.0449597
0 NA12878 0 HG01705 0.0472039
0 NA18545 0 HG00596 0.0448862
0 NA18610 0 HG00611 0.0484914
0 NA18617 0 HG02070 0.0499741
0 NA18621 0 HG00533 0.0506567
0 NA18621 0 HG02064 0.0476647
0 NA18627 0 HG00463 0.0495999
0 NA18627 0 HG00560 0.0462527
0 NA18627 0 HG01811 0.0474418
0 NA18627 0 HG01870 0.0537956
0 NA18627 0 HG02116 0.0466637
0 NA18648 0 HG00452 0.0474569
0 NA18748 0 HG00560 0.0470226
0 NA18748 0 HG01868 0.0442072
0 NA18748 0 HG02064 0.048053
0 NA18748 0 NA18617 0.0523283
0 NA18748 0 NA18621 0.0492437
0 NA18748 0 NA18627 0.0463883
0 NA18757 0 HG00693 0.045715
0 NA18949 0 HG00596 0.0485858
0 NA18968 0 HG00596 0.0454719
